name,company,street,postcode,city,country,capacity,energy_source,technology,chp,commissioned,type,lat,lon,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,additional_info,comment,source
"Mesocco (Nan Ros)",,,,"Mesocco, Camou",CH,0.35,Hydro,Run-of-river,,2010,,46.4196352889,9.23446723925,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Soazza,,,,Soazza,CH,83,Hydro,Run-of-river,,1961,,46.3424239041,9.21216635065,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Lostallo,,,,"Lostallo, Rura",CH,25,Hydro,Run-of-river,,1958,,46.3219576602,9.20903078792,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Tecnicama,,,,"Piani di Verdabbio",CH,0.3,Hydro,Run-of-river,,1987,,46.2851556545,9.17421837591,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Grono,,,,"Grono, Oltra",CH,37.5,Hydro,Run-of-river,,1965,,46.2420119954,9.15352000435,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Calancasca,,,,Roveredo,CH,20.8,Hydro,Run-of-river,,1951,,46.2392079506,9.11854962054,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Morobbia,,,,Giubiasco,CH,15.5,Hydro,Run-of-river,,1970,,46.1680636081,9.01689952707,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Verzasca (Gordola)",,,,Gordola,CH,132.5,Hydro,Reservoir,,1965,,46.1942167756,8.84910111686,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Verzasca (Tenero)",,,,Tenero,CH,4.25,Hydro,Run-of-river,,1972,,46.1816582328,8.85330945367,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Sambuco-Peccia,,,,"Piano di Peccia",CH,54,Hydro,"Pumped storage",,1955,,46.4156418664,8.61147407012,12W-0000000925-8,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Corgello-Peccia,,,,"Piano di Peccia",CH,0.98,Hydro,Run-of-river,,1991,,46.4156418664,8.61147407012,12W-0000000925-8,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Robiei,,,,Robiei,CH,192,Hydro,"Pumped storage",,2016,,46.4449947898,8.50890150082,12W-0000000925-8,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Bavona,,,,"San Carlo",CH,140,Hydro,Reservoir,,1966,,46.4103537646,8.53761284541,12W-0000000925-8,"Renewable energy",Hydro,,,"- Energia restituita:	 I vari beneficiari sono Stalvedro, Tremorgio, Piottino e Personico                   ;                                                        ;                                                        ;                                                         ;                                                        ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Kraftwerk Tomè",,,,"Broglio, Corsgèla in Lavizarra",CH,2.12,Hydro,Run-of-river,,2016,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Cavergno,,,,Cavergno,CH,114,Hydro,Reservoir,,1955,,46.3536410924,8.59532353346,12W-0000000925-8,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Verbano 1",,,,Brissago,CH,119,Hydro,Reservoir,,1953,,46.131824283,8.71678735348,12W-0000000925-8,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Verbano 2",,,,Brissago,CH,62,Hydro,Reservoir,,1973,,46.1321767287,8.71744263841,12W-0000000925-8,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Cerentino,,,,"Cerentino, Collinasca",CH,1.38,Hydro,Run-of-river,,2004,,46.3065771304,8.5516126454,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Giumaglio,,,,"Someo, Giumaglio",CH,8.94,Hydro,Run-of-river,,1967,,46.2824127218,8.66971883413,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Galleria Cavergno-Palagnedra",,,,Palagnedra,CH,2.85,Hydro,Run-of-river,,2018,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ponte Brolla",,,,"Tegna, Ponte Brolla",CH,3.1,Hydro,Run-of-river,,1958,,46.18559009,8.75120889324,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Cassarate - Franscinone",,,,Sonvico,CH,5,Hydro,Run-of-river,,1991,,46.047992628,8.97466556023,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Sigirino (Monteceneri)",,,,"Sigirino (Monteceneri)",CH,0.84,Hydro,Run-of-river,,2015,,46.0774335119,8.91253368696,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Valmara,,,,Maroggia,CH,0.95,Hydro,Run-of-river,,1999,,45.9394453937,8.9776796767,,"Renewable energy",Hydro,,,"#NAME?;     ;                                                      ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Gabi,,,,Gabi,CH,11.33,Hydro,Run-of-river,,1986,,46.1882115335,8.0700669845,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Gondo,,,,"Gondo, San Marco",CH,61,Hydro,Run-of-river,,2017,,46.196009215,8.1506042231,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Tannuwald,,,,"Gondo, Tannuwald",CH,5.2,Hydro,Run-of-river,,1979,,46.1499409889,8.10793668693,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Palü,,,,"Poschiavo, Alpe Palü",CH,9.5,Hydro,Reservoir,,2004,,46.3724950431,10.0289744735,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Palü,,,,"Poschiavo, Bernina",CH,0,Hydro,Reservoir,,1923,,46.3724950431,10.0289744735,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Cavaglia,,,,"Poschiavo, Cavaglia",CH,7,Hydro,Reservoir,,2016,,46.3680968766,10.0363058541,,"Renewable energy",Hydro,,,"- 2016 Laufrad Erneuerung; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Robbia,,,,"S. Carlo, Robbia",CH,27,Hydro,Reservoir,,2005,,46.3482642227,10.0610921706,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Pedecosta,,,,"San Carlo, Pedecosta",CH,0.51,Hydro,Run-of-river,,2010,,46.3576454254,10.0757152147,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Campocologno 1",,,,Campocologno,CH,50,Hydro,Reservoir,,2003,,46.2321878892,10.1436946334,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Campocologno 2",,,,Campocologno,CH,1.62,Hydro,Reservoir,,1950,,46.2308021117,10.1451821456,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Lizun,,,,Casaccia,CH,6.6,Hydro,Run-of-river,,1961,,46.3806401186,9.65796327585,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Albignawerk Löbbia",,,,Casaccia,CH,86,Hydro,Reservoir,,2004,,46.3749522123,9.65890088302,,"Renewable energy",Hydro,,,"- Zentralen Löbbia (Albigna); Löbbia (Forno); Löbbia, Pumpe Maira (Pumpzentrale) und Löbbia, Pumpe Forno (Pumpzentrale);    in einem Gebäudekomplex; - Maschinendaten unter der Voraussetzung, dass Gruppe 2 für das Albignawerk Löbbia in Betrieb steht     ;                                             ;  ;                             ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Plancanin,,,,Plancanin,CH,0.5,Hydro,Run-of-river,,1991,,46.3638966463,9.71265622238,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Fornowerk Löbbia",,,,Casaccia,CH,9,Hydro,Run-of-river,,1960,,46.3749522123,9.65890088302,,"Renewable energy",Hydro,,,"- Zentralen Löbbia (Albigna); Löbbia (Forno); Löbbia, Pumpe Maira (Pumpzentrale) und Löbbia, Pumpe Forno (Pumpzentrale);    in einem Gebäudekomplex  ; - Bei zugeschalteter Gruppe 2 beträgt die Ausbauwassermenge 6.10 m3/s; - Bei zugeschalteter Gruppe 2 beträgt die installierte Leistung 33 MW und die maximal mögliche Leistung 33 MW;        ;  ;       ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Albignawerk Löbbia",,,,Casaccia,CH,0,Hydro,Reservoir,,1967,,46.3749522123,9.65890088302,,"Renewable energy",Hydro,,,"- Zentralen Löbbia (Albigna); Löbbia (Forno); Löbbia, Pumpe Maira (Pumpzentrale) und Löbbia, Pumpe Forno (Pumpzentrale) ;   in einem Gebäudekomplex   ; - Löbbia, Pumpe Maira = Zubringerpumpe zu Albignasee, um Wasser der Maira zu speichern                                                ;   ;             ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Albignawerk Löbbia",,,,Murtaira,CH,0,Hydro,Reservoir,,1963,,46.3749522123,9.65890088302,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Molino,,,,"Promontogno, Gmde. Bregaglia",CH,0.51,Hydro,Run-of-river,,2017,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Castasegna,,,,Castasegna,CH,100,Hydro,Reservoir,,1980,,46.3360981055,9.51543700775,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Silvaplana,,,,Silvaplana,CH,1.47,Hydro,Run-of-river,,1973,,46.4596242856,9.79337673204,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Pradella - Dotierzentrale",,,,Scuol,CH,0.96,Hydro,Run-of-river,,2014,,46.8050592146,10.3289973638,12W-0000000035-C,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Islas,,,,Celerina,CH,4.4,Hydro,Run-of-river,,2007,,46.5056195848,9.85728901713,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Roseg, Samedan",,,,"Roseg, Samedan",CH,0.31,Hydro,Run-of-river,,2003,,46.5117431884,9.87815914687,,"Renewable energy",Hydro,,,"- Seit den 80er Jahren wird das Wasser nicht mehr als Trinkwasser genutzt. ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Morteratsch,,,,"Pontresina, Morteratsch",CH,1.6,Hydro,Run-of-river,,2016,,46.4525803371,9.94164682347,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Champagna 1",,,,Samedan,CH,0.36,Hydro,Run-of-river,,1992,,46.5419232912,9.89347601258,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Madulain,,,,Madulain,CH,1.56,Hydro,Run-of-river,,1980,,46.5852709512,9.9363025202,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Susasca,,,,Susch,CH,5.86,Hydro,Run-of-river,,2015,,46.7551930076,10.0840366722,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ouvra Electrica Lavinuoz Lavin",,,,Lavin,CH,3.07,Hydro,Run-of-river,,2014,,46.7689779531,10.1143178662,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Guarda (Ara)",,,,"Guarda-Giarsun Gmd. Scuol",CH,0.35,Hydro,Run-of-river,,1998,,46.7684823294,10.1429807693,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Tasnan,,,,Ardez,CH,6.6,Hydro,Run-of-river,,2014,,46.7776529012,10.2257209387,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Tarasp (Ischla)",,,,Tarasp,CH,0.92,Hydro,Run-of-river,,2010,,46.7899029834,10.2837559953,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Clemgia,,,,Scuol,CH,1.9,Hydro,Run-of-river,,2001,,46.7884940361,10.296917759,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Chasura,,,,Strada,CH,0.3,Hydro,Run-of-river,,1994,,46.8702702474,10.4358013527,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Alp Trida-Laret, Samnaun",,,,Samnaun-Compatch,CH,0.46,Hydro,Run-of-river,,2017,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Schergenbach,,,,Samnaun-Compatsch,CH,0.96,Hydro,Run-of-river,,1970,,46.960384617,10.4217681589,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Punt dal Gall-Dotieranlage",,,,Zernez,CH,2.8,Hydro,Run-of-river,,1969,,46.6234441915,10.1932036115,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ova Spin",,,,Zernez,CH,54,Hydro,"Pumped storage",,1970,,46.6782585306,10.1444753501,12W-0000000035-C,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ova Spin-Dotieranlage",,,,Zernez,CH,0.47,Hydro,Run-of-river,,1969,,46.6782585306,10.1444753501,12W-0000000035-C,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Pradella,,,,Scuol,CH,300,Hydro,Reservoir,,1970,,46.8045802532,10.3336910022,12W-0000000035-C,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Pradella-Martina,,,,Martina,CH,84,Hydro,Reservoir,,1994,,46.8821155388,10.4645577137,12W-0000000035-C,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Muranzina,,,,Sta.Maria,CH,2,Hydro,Run-of-river,,1995,,46.5965486956,10.4278045452,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Chasseras,,,,Müstair/Chasseras,CH,1.07,Hydro,Run-of-river,,1991,,46.614013798,10.4414426528,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Mühleberg,"BKW FMB Energie AG",,,Mühleberg,CH,390,Nuclear,"Steam turbine",,1972,,46.9691475017,7.28449397374,,Nuclear,,,,,"Schweizerische Eidgenossenschaft"
Gösgen,"Kernkraftwerk Gösgen-Däniken AG",,,Däniken,CH,1035,Nuclear,"Steam turbine",,1979,,47.3694251427,7.97945465498,,Nuclear,,,,,"Schweizerische Eidgenossenschaft"
"Beznau 1","Axpo AG",,,Döttingen,CH,380,Nuclear,"Steam turbine",,1969,,,,,Nuclear,,,,,"Schweizerische Eidgenossenschaft"
"Beznau 2","Axpo AG",,,Döttingen,CH,380,Nuclear,"Steam turbine",,1971,,,,,Nuclear,,,,,"Schweizerische Eidgenossenschaft"
Leibstadt,"Kernkraftwerk Leibstadt AG",,,Leibstadt,CH,1245,Nuclear,"Steam turbine",,1984,,,,,Nuclear,,,,,"Schweizerische Eidgenossenschaft"
BNA0583,"Energiedienst Holding AG",,CH-5080,Laufenburg,CH,104.4,Hydro,Run-of-river,no,1914,,47.555936,8.049404,,"Renewable energy",Hydro,,,,BNetzA/UBA
